category,eu_ember_state,year,amount
kidnapping,Belgium,2014,1118
kidnapping,Bulgaria,2008,127
kidnapping,Bulgaria,2009,142
kidnapping,Bulgaria,2010,118
kidnapping,Bulgaria,2011,77
kidnapping,Bulgaria,2012,75
kidnapping,Bulgaria,2013,87
kidnapping,Bulgaria,2014,95
kidnapping,Czech Republic,2008,8
kidnapping,Czech Republic,2009,7
kidnapping,Czech Republic,2010,10
kidnapping,Czech Republic,2011,8
kidnapping,Czech Republic,2012,8
kidnapping,Czech Republic,2013,11
kidnapping,Czech Republic,2014,12
kidnapping,Denmark,2008,0
kidnapping,Denmark,2009,0
kidnapping,Denmark,2010,0
kidnapping,Denmark,2011,0
kidnapping,Denmark,2012,0
kidnapping,Denmark,2013,0
kidnapping,Denmark,2014,0
kidnapping,Germany,2008,1857
kidnapping,Germany,2009,5126
kidnapping,Germany,2010,4897
kidnapping,Germany,2011,4922
kidnapping,Germany,2012,5183
kidnapping,Germany,2013,4964
kidnapping,Germany,2014,5011
kidnapping,Estonia,2008,2
kidnapping,Estonia,2009,0
kidnapping,Estonia,2010,0
kidnapping,Estonia,2011,3
kidnapping,Estonia,2012,0
kidnapping,Estonia,2013,1
kidnapping,Estonia,2014,0
kidnapping,Ireland,2008,77
kidnapping,Ireland,2009,146
kidnapping,Ireland,2010,134
kidnapping,Ireland,2011,109
kidnapping,Ireland,2012,101
kidnapping,Ireland,2013,124
kidnapping,Ireland,2014,125
kidnapping,Greece,2008,30
kidnapping,Greece,2009,16
kidnapping,Greece,2010,173
kidnapping,Greece,2011,158
kidnapping,Greece,2012,139
kidnapping,Greece,2013,95
kidnapping,Greece,2014,58
kidnapping,Spain,2008,237
kidnapping,Spain,2009,171
kidnapping,Spain,2010,127
kidnapping,Spain,2011,111
kidnapping,Spain,2012,118
kidnapping,Spain,2013,121
kidnapping,Spain,2014,99
kidnapping,France,2008,2074
kidnapping,France,2009,2085
kidnapping,France,2010,2092
kidnapping,France,2011,2234
kidnapping,France,2012,2117
kidnapping,France,2013,2266
kidnapping,France,2014,2956
kidnapping,Croatia,2008,16
kidnapping,Croatia,2009,12
kidnapping,Croatia,2010,13
kidnapping,Croatia,2011,6
kidnapping,Croatia,2012,6
kidnapping,Croatia,2013,1
kidnapping,Croatia,2014,1
kidnapping,Italy,2008,325
kidnapping,Italy,2009,349
kidnapping,Italy,2010,351
kidnapping,Italy,2011,356
kidnapping,Italy,2012,341
kidnapping,Italy,2013,325
kidnapping,Italy,2014,297
kidnapping,Cyprus,2008,12
kidnapping,Cyprus,2009,26
kidnapping,Cyprus,2010,27
kidnapping,Cyprus,2011,25
kidnapping,Cyprus,2012,30
kidnapping,Cyprus,2013,19
kidnapping,Cyprus,2014,21
kidnapping,Latvia,2008,3
kidnapping,Latvia,2009,9
kidnapping,Latvia,2010,8
kidnapping,Latvia,2011,7
kidnapping,Latvia,2012,1
kidnapping,Latvia,2013,18
kidnapping,Latvia,2014,17
kidnapping,Lithuania,2008,61
kidnapping,Lithuania,2009,59
kidnapping,Lithuania,2010,69
kidnapping,Lithuania,2011,48
kidnapping,Lithuania,2012,65
kidnapping,Lithuania,2013,46
kidnapping,Lithuania,2014,44
kidnapping,Luxembourg,2008,33
kidnapping,Luxembourg,2009,40
kidnapping,Luxembourg,2010,27
kidnapping,Luxembourg,2011,47
kidnapping,Luxembourg,2012,57
kidnapping,Luxembourg,2013,48
kidnapping,Luxembourg,2014,52
kidnapping,Hungary,2008,11
kidnapping,Hungary,2009,14
kidnapping,Hungary,2010,18
kidnapping,Hungary,2011,12
kidnapping,Hungary,2012,9
kidnapping,Hungary,2013,7
kidnapping,Hungary,2014,3
kidnapping,Malta,2008,0
kidnapping,Malta,2009,0
kidnapping,Malta,2010,0
kidnapping,Malta,2011,0
kidnapping,Malta,2012,0
kidnapping,Malta,2013,0
kidnapping,Malta,2014,0
kidnapping,Netherlands,2008,760
kidnapping,Netherlands,2009,625
kidnapping,Netherlands,2010,645
kidnapping,Netherlands,2011,560
kidnapping,Netherlands,2012,585
kidnapping,Netherlands,2013,505
kidnapping,Netherlands,2014,400
kidnapping,Austria,2008,11
kidnapping,Austria,2009,5
kidnapping,Austria,2010,9
kidnapping,Austria,2011,5
kidnapping,Austria,2012,11
kidnapping,Austria,2013,4
kidnapping,Austria,2014,1
kidnapping,Poland,2008,37
kidnapping,Poland,2009,59
kidnapping,Poland,2010,26
kidnapping,Poland,2011,11
kidnapping,Poland,2012,27
kidnapping,Poland,2013,445
kidnapping,Poland,2014,292
kidnapping,Portugal,2008,492
kidnapping,Portugal,2009,539
kidnapping,Portugal,2010,501
kidnapping,Portugal,2011,507
kidnapping,Portugal,2012,419
kidnapping,Portugal,2013,432
kidnapping,Portugal,2014,376
kidnapping,Romania,2008,265
kidnapping,Romania,2009,0
kidnapping,Romania,2010,0
kidnapping,Romania,2011,0
kidnapping,Romania,2012,0
kidnapping,Romania,2013,0
kidnapping,Romania,2014,0
kidnapping,Slovenia,2008,7
kidnapping,Slovenia,2009,2
kidnapping,Slovenia,2010,4
kidnapping,Slovenia,2011,2
kidnapping,Slovenia,2012,4
kidnapping,Slovenia,2013,4
kidnapping,Slovenia,2014,5
kidnapping,Slovakia,2008,3
kidnapping,Slovakia,2009,6
kidnapping,Slovakia,2010,4
kidnapping,Slovakia,2011,4
kidnapping,Slovakia,2012,7
kidnapping,Slovakia,2013,4
kidnapping,Slovakia,2014,10
kidnapping,Finland,2008,0
kidnapping,Finland,2009,3
kidnapping,Finland,2010,1
kidnapping,Finland,2011,3
kidnapping,Finland,2012,1
kidnapping,Finland,2013,1
kidnapping,Finland,2014,1
kidnapping,Sweden,2008,0
kidnapping,Sweden,2009,0
kidnapping,Sweden,2010,0
kidnapping,Sweden,2011,0
kidnapping,Sweden,2012,0
kidnapping,Sweden,2013,0
kidnapping,Sweden,2014,0
kidnapping,UK England and Wales,2008,2035
kidnapping,UK England and Wales,2009,1860
kidnapping,UK England and Wales,2010,1717
kidnapping,UK England and Wales,2011,1516
kidnapping,UK England and Wales,2012,1388
kidnapping,UK England and Wales,2013,1728
kidnapping,UK England and Wales,2014,2198
kidnapping,UK Scotland,2008,319
kidnapping,UK Scotland,2009,269
kidnapping,UK Scotland,2010,260
kidnapping,UK Scotland,2011,219
kidnapping,UK Scotland,2012,227
kidnapping,UK Scotland,2013,254
kidnapping,UK Scotland,2014,234
kidnapping,UK Northern Ireland,2008,83
kidnapping,UK Northern Ireland,2009,82
kidnapping,UK Northern Ireland,2010,56
kidnapping,UK Northern Ireland,2011,66
kidnapping,UK Northern Ireland,2012,45
kidnapping,UK Northern Ireland,2013,59
kidnapping,UK Northern Ireland,2014,44
kidnapping,Iceland,2008,0
kidnapping,Iceland,2009,0
kidnapping,Iceland,2010,0
kidnapping,Iceland,2011,0
kidnapping,Iceland,2012,0
kidnapping,Iceland,2013,0
kidnapping,Iceland,2014,0
kidnapping,Liechtenstein,2008,0
kidnapping,Liechtenstein,2009,0
kidnapping,Liechtenstein,2010,0
kidnapping,Liechtenstein,2011,0
kidnapping,Liechtenstein,2012,0
kidnapping,Liechtenstein,2013,0
kidnapping,Liechtenstein,2014,0
kidnapping,Norway,2008,0
kidnapping,Norway,2009,0
kidnapping,Norway,2010,0
kidnapping,Norway,2011,0
kidnapping,Norway,2012,0
kidnapping,Norway,2013,0
kidnapping,Norway,2014,0
kidnapping,Switzerland,2008,309
kidnapping,Switzerland,2009,359
kidnapping,Switzerland,2010,309
kidnapping,Switzerland,2011,308
kidnapping,Switzerland,2012,295
kidnapping,Switzerland,2013,324
kidnapping,Switzerland,2014,355
kidnapping,Montenegro,2008,3
kidnapping,Montenegro,2009,3
kidnapping,Montenegro,2010,2
kidnapping,Montenegro,2011,3
kidnapping,Montenegro,2012,0
kidnapping,Montenegro,2013,1
kidnapping,Montenegro,2014,0
kidnapping,FYR of Macedonia,2008,14
kidnapping,FYR of Macedonia,2009,16
kidnapping,FYR of Macedonia,2010,17
kidnapping,FYR of Macedonia,2011,14
kidnapping,FYR of Macedonia,2012,19
kidnapping,FYR of Macedonia,2013,18
kidnapping,FYR of Macedonia,2014,8
kidnapping,Albania,2008,10
kidnapping,Albania,2009,5
kidnapping,Albania,2010,9
kidnapping,Albania,2011,2
kidnapping,Albania,2012,2
kidnapping,Albania,2013,5
kidnapping,Albania,2014,2
kidnapping,Serbia,2008,16
kidnapping,Serbia,2009,24
kidnapping,Serbia,2010,20
kidnapping,Serbia,2011,9
kidnapping,Serbia,2012,11
kidnapping,Serbia,2013,9
kidnapping,Serbia,2014,11
kidnapping,Turkey,2008,0
kidnapping,Turkey,2009,12700
kidnapping,Turkey,2010,13586
kidnapping,Turkey,2011,13584
kidnapping,Turkey,2012,13431
kidnapping,Turkey,2013,0
kidnapping,Turkey,2014,0
kidnapping,Bosnia & Herzegovina,2008,8
kidnapping,Bosnia & Herzegovina,2009,6
kidnapping,Bosnia & Herzegovina,2010,1
kidnapping,Bosnia & Herzegovina,2011,1
kidnapping,Bosnia & Herzegovina,2012,2
kidnapping,Bosnia & Herzegovina,2013,5
kidnapping,Bosnia & Herzegovina,2014,3
kidnapping,Kosovo,2008,46
kidnapping,Kosovo,2009,50
kidnapping,Kosovo,2010,43
kidnapping,Kosovo,2011,31
kidnapping,Kosovo,2012,33
kidnapping,Kosovo,2013,34
kidnapping,Kosovo,2014,22
theft,Belgium,2008,222379
theft,Belgium,2009,227721
theft,Belgium,2010,235603
theft,Belgium,2011,251272
theft,Belgium,2012,246488
theft,Belgium,2013,232023
theft,Belgium,2014,214387
theft,Bulgaria,2008,37933
theft,Bulgaria,2009,39808
theft,Bulgaria,2010,50479
theft,Bulgaria,2011,47323
theft,Bulgaria,2012,44462
theft,Bulgaria,2013,45256
theft,Bulgaria,2014,41246
theft,Czech Republic,2008,147292
theft,Czech Republic,2009,138369
theft,Czech Republic,2010,126311
theft,Czech Republic,2011,124274
theft,Czech Republic,2012,119367
theft,Czech Republic,2013,125573
theft,Czech Republic,2014,103708
theft,Denmark,2008,190042
theft,Denmark,2009,187179
theft,Denmark,2010,191108
theft,Denmark,2011,197482
theft,Denmark,2012,191933
theft,Denmark,2013,188135
theft,Denmark,2014,170892
theft,Germany,2008,1963877
theft,Germany,2009,1220994
theft,Germany,2010,1219983
theft,Germany,2011,1276065
theft,Germany,2012,1267576
theft,Germany,2013,1285767
theft,Germany,2014,1309678
theft,Estonia,2008,22471
theft,Estonia,2009,23901
theft,Estonia,2010,25253
theft,Estonia,2011,20175
theft,Estonia,2012,18628
theft,Estonia,2013,16465
theft,Estonia,2014,15738
theft,Ireland,2008,62554
theft,Ireland,2009,63902
theft,Ireland,2010,65415
theft,Ireland,2011,66581
theft,Ireland,2012,67954
theft,Ireland,2013,71369
theft,Ireland,2014,69970
theft,Greece,2008,91350
theft,Greece,2009,99369
theft,Greece,2010,118518
theft,Greece,2011,129148
theft,Greece,2012,119078
theft,Greece,2013,103399
theft,Greece,2014,93677
theft,Spain,2008,145329
theft,Spain,2009,139750
theft,Spain,2010,144618
theft,Spain,2011,155122
theft,Spain,2012,165297
theft,Spain,2013,163464
theft,Spain,2014,155253
theft,France,2008,751099
theft,France,2009,1175378
theft,France,2010,1163805
theft,France,2011,1155053
theft,France,2012,1164972
theft,France,2013,1217011
theft,France,2014,1263425
theft,Croatia,2008,13373
theft,Croatia,2009,12267
theft,Croatia,2010,13604
theft,Croatia,2011,15707
theft,Croatia,2012,17256
theft,Croatia,2013,17686
theft,Croatia,2014,12043
theft,Italy,2008,993144
theft,Italy,2009,938916
theft,Italy,2010,944025
theft,Italy,2011,1038883
theft,Italy,2012,1066669
theft,Italy,2013,1099853
theft,Italy,2014,1121757
theft,Cyprus,2008,1405
theft,Cyprus,2009,1285
theft,Cyprus,2010,1670
theft,Cyprus,2011,1687
theft,Cyprus,2012,1550
theft,Cyprus,2013,1245
theft,Cyprus,2014,966
theft,Latvia,2008,23639
theft,Latvia,2009,27067
theft,Latvia,2010,25659
theft,Latvia,2011,0
theft,Latvia,2012,21341
theft,Latvia,2013,20623
theft,Latvia,2014,20578
theft,Lithuania,2008,27057
theft,Lithuania,2009,28412
theft,Lithuania,2010,26530
theft,Lithuania,2011,27299
theft,Lithuania,2012,23478
theft,Lithuania,2013,22856
theft,Lithuania,2014,21546
theft,Luxembourg,2008,6677
theft,Luxembourg,2009,6660
theft,Luxembourg,2010,7218
theft,Luxembourg,2011,8775
theft,Luxembourg,2012,9243
theft,Luxembourg,2013,10334
theft,Luxembourg,2014,10259
theft,Hungary,2008,119143
theft,Hungary,2009,117232
theft,Hungary,2010,134196
theft,Hungary,2011,129749
theft,Hungary,2012,130299
theft,Hungary,2013,124276
theft,Hungary,2014,106939
theft,Malta,2008,8127
theft,Malta,2009,6843
theft,Malta,2010,7769
theft,Malta,2011,8520
theft,Malta,2012,8690
theft,Malta,2013,8469
theft,Malta,2014,8198
theft,Netherlands,2008,682495
theft,Netherlands,2009,681465
theft,Netherlands,2010,662105
theft,Netherlands,2011,669680
theft,Netherlands,2012,652250
theft,Netherlands,2013,644700
theft,Netherlands,2014,587045
theft,Austria,2008,164959
theft,Austria,2009,161394
theft,Austria,2010,150728
theft,Austria,2011,144326
theft,Austria,2012,146520
theft,Austria,2013,148861
theft,Austria,2014,144073
theft,Poland,2008,196745
theft,Poland,2009,190923
theft,Poland,2010,203916
theft,Poland,2011,230247
theft,Poland,2012,230751
theft,Poland,2013,200062
theft,Poland,2014,167390
theft,Portugal,2008,101682
theft,Portugal,2009,98660
theft,Portugal,2010,95064
theft,Portugal,2011,98398
theft,Portugal,2012,102271
theft,Portugal,2013,94902
theft,Portugal,2014,91041
theft,Romania,2008,39519
theft,Romania,2009,46431
theft,Romania,2010,48828
theft,Romania,2011,47322
theft,Romania,2012,56732
theft,Romania,2013,57557
theft,Romania,2014,164396
theft,Slovenia,2008,28183
theft,Slovenia,2009,27980
theft,Slovenia,2010,28911
theft,Slovenia,2011,30677
theft,Slovenia,2012,33905
theft,Slovenia,2013,34942
theft,Slovenia,2014,30103
theft,Slovakia,2008,29608
theft,Slovakia,2009,27770
theft,Slovakia,2010,24464
theft,Slovakia,2011,22505
theft,Slovakia,2012,20837
theft,Slovakia,2013,20708
theft,Slovakia,2014,18568
theft,Finland,2008,120214
theft,Finland,2009,124421
theft,Finland,2010,121746
theft,Finland,2011,123818
theft,Finland,2012,113296
theft,Finland,2013,117388
theft,Finland,2014,117372
theft,Sweden,2008,391729
theft,Sweden,2009,385519
theft,Sweden,2010,367965
theft,Sweden,2011,380558
theft,Sweden,2012,379494
theft,Sweden,2013,383038
theft,Sweden,2014,385394
theft,UK England and Wales,2008,1592758
theft,UK England and Wales,2009,1474291
theft,UK England and Wales,2010,1478601
theft,UK England and Wales,2011,1481675
theft,UK England and Wales,2012,1361329
theft,UK England and Wales,2013,1326648
theft,UK England and Wales,2014,1268173
theft,UK Scotland,2008,117033
theft,UK Scotland,2009,106587
theft,UK Scotland,2010,107894
theft,UK Scotland,2011,108956
theft,UK Scotland,2012,94551
theft,UK Scotland,2013,95894
theft,UK Scotland,2014,89598
theft,UK Northern Ireland,2008,24380
theft,UK Northern Ireland,2009,25672
theft,UK Northern Ireland,2010,23579
theft,UK Northern Ireland,2011,24480
theft,UK Northern Ireland,2012,23824
theft,UK Northern Ireland,2013,25168
theft,UK Northern Ireland,2014,24806
theft,Iceland,2008,4332
theft,Iceland,2009,5114
theft,Iceland,2010,4920
theft,Iceland,2011,4203
theft,Iceland,2012,4147
theft,Iceland,2013,4102
theft,Iceland,2014,0
theft,Liechtenstein,2008,162
theft,Liechtenstein,2009,194
theft,Liechtenstein,2010,174
theft,Liechtenstein,2011,184
theft,Liechtenstein,2012,197
theft,Liechtenstein,2013,233
theft,Liechtenstein,2014,214
theft,Norway,2008,126182
theft,Norway,2009,133420
theft,Norway,2010,126685
theft,Norway,2011,125937
theft,Norway,2012,133492
theft,Norway,2013,126668
theft,Norway,2014,112929
theft,Switzerland,2008,120817
theft,Switzerland,2009,125068
theft,Switzerland,2010,119590
theft,Switzerland,2011,145878
theft,Switzerland,2012,161262
theft,Switzerland,2013,147020
theft,Switzerland,2014,121362
theft,Montenegro,2008,772
theft,Montenegro,2009,605
theft,Montenegro,2010,530
theft,Montenegro,2011,673
theft,Montenegro,2012,857
theft,Montenegro,2013,739
theft,Montenegro,2014,892
theft,FYR of Macedonia,2008,6046
theft,FYR of Macedonia,2009,5137
theft,FYR of Macedonia,2010,4896
theft,FYR of Macedonia,2011,5065
theft,FYR of Macedonia,2012,5663
theft,FYR of Macedonia,2013,5530
theft,FYR of Macedonia,2014,4983
theft,Albania,2008,3198
theft,Albania,2009,3073
theft,Albania,2010,3978
theft,Albania,2011,4621
theft,Albania,2012,5344
theft,Albania,2013,5255
theft,Albania,2014,7961
theft,Serbia,2008,15780
theft,Serbia,2009,14538
theft,Serbia,2010,15912
theft,Serbia,2011,17529
theft,Serbia,2012,17900
theft,Serbia,2013,31680
theft,Serbia,2014,26736
theft,Turkey,2008,0
theft,Turkey,2009,144374
theft,Turkey,2010,179586
theft,Turkey,2011,182401
theft,Turkey,2012,208913
theft,Turkey,2013,0
theft,Turkey,2014,0
theft,Bosnia & Herzegovina,2008,6455
theft,Bosnia & Herzegovina,2009,5002
theft,Bosnia & Herzegovina,2010,11362
theft,Bosnia & Herzegovina,2011,6737
theft,Bosnia & Herzegovina,2012,6675
theft,Bosnia & Herzegovina,2013,6477
theft,Bosnia & Herzegovina,2014,5931
theft,Kosovo,2008,15003
theft,Kosovo,2009,13382
theft,Kosovo,2010,15234
theft,Kosovo,2011,17141
theft,Kosovo,2012,16292
theft,Kosovo,2013,16962
theft,Kosovo,2014,15607
burglary,Belgium,2008,93363
burglary,Belgium,2009,97121
burglary,Belgium,2010,96620
burglary,Belgium,2011,103149
burglary,Belgium,2012,108109
burglary,Belgium,2013,105518
burglary,Belgium,2014,101749
burglary,Bulgaria,2008,19980
burglary,Bulgaria,2009,23682
burglary,Bulgaria,2010,24005
burglary,Bulgaria,2011,20272
burglary,Bulgaria,2012,16781
burglary,Bulgaria,2013,17163
burglary,Bulgaria,2014,15327
burglary,Czech Republic,2008,53381
burglary,Czech Republic,2009,54848
burglary,Czech Republic,2010,58758
burglary,Czech Republic,2011,59672
burglary,Czech Republic,2012,55554
burglary,Czech Republic,2013,62384
burglary,Czech Republic,2014,49304
burglary,Denmark,2008,93607
burglary,Denmark,2009,107140
burglary,Denmark,2010,96704
burglary,Denmark,2011,92937
burglary,Denmark,2012,80895
burglary,Denmark,2013,78897
burglary,Denmark,2014,69617
burglary,Germany,2008,390367
burglary,Germany,2009,386647
burglary,Germany,2010,397341
burglary,Germany,2011,421243
burglary,Germany,2012,430211
burglary,Germany,2013,437520
burglary,Germany,2014,446073
burglary,Estonia,2008,0
burglary,Estonia,2009,0
burglary,Estonia,2010,0
burglary,Estonia,2011,0
burglary,Estonia,2012,0
burglary,Estonia,2013,0
burglary,Estonia,2014,0
burglary,Ireland,2008,24682
burglary,Ireland,2009,26910
burglary,Ireland,2010,25420
burglary,Ireland,2011,27695
burglary,Ireland,2012,28133
burglary,Ireland,2013,26218
burglary,Ireland,2014,27575
burglary,Greece,2008,59027
burglary,Greece,2009,63928
burglary,Greece,2010,80854
burglary,Greece,2011,87142
burglary,Greece,2012,79557
burglary,Greece,2013,67645
burglary,Greece,2014,61366
burglary,Spain,2008,174761
burglary,Spain,2009,191853
burglary,Spain,2010,200388
burglary,Spain,2011,169383
burglary,Spain,2012,162672
burglary,Spain,2013,167320
burglary,Spain,2014,222039
burglary,France,2008,307744
burglary,France,2009,320418
burglary,France,2010,323954
burglary,France,2011,341895
burglary,France,2012,360587
burglary,France,2013,381454
burglary,France,2014,376608
burglary,Croatia,2008,17471
